denial_reason_1,derived_dwelling_category,derived_ethnicity,applicant_race_1,applicant_sex,loan_type,loan_purpose,loan_amount,interest_rate,loan_term,property_value,occupancy_type,applicant_age,income
10,3,0,6,3,2,32,85000,4.949534551,360,450057.0659,1,4,24
10,3,0,6,3,1,32,55000,4.949534551,360,450057.0659,1,4,12
10,3,4,5,1,1,1,325000,5.125,360,425000,2,7,193
10,3,2,5,1,2,1,245000,7.25,360,255000,1,5,125.2476928
10,3,2,5,2,1,32,55000,4,180,405000,1,3,93
10,3,4,5,1,2,1,85000,6.25,360,95000,1,1,24
10,3,0,6,3,1,1,225000,3.875,360,235000,1,5,125.2476928
10,3,4,5,1,1,1,65000,4.875,360,365000,1,4,33
3,3,4,5,3,2,32,105000,4.949534551,360,135000,1,2,27
10,3,4,5,1,1,1,165000,6.125,360,175000,1,0,45
10,3,4,5,2,1,1,85000,4.949534551,360,450057.0659,1,0,47
10,3,2,5,2,2,1,265000,5,360,265000,1,0,88
10,3,4,5,1,1,32,235000,4.949534551,360,450057.0659,1,0,59
10,3,4,5,2,1,1,365000,5.125,360,455000,1,1,90
10,3,4,2,1,1,1,365000,4.25,360,495000,3,2,235
10,3,0,6,1,1,1,205000,6.125,360,435000,1,1,97
10,3,0,6,3,1,32,255000,4.949534551,360,450057.0659,1,4,48
1,3,2,6,1,1,1,535000,4.949534551,360,655000,1,0,150
10,3,4,5,2,1,1,285000,4.375,360,305000,1,0,171
10,3,4,5,2,1,2,35000,8.05,180,605000,1,2,109
10,3,4,5,1,1,32,755000,4.949534551,360,450057.0659,1,2,569
10,3,2,1,1,1,1,305000,3.49,360,375000,1,1,125.2476928
10,3,4,5,1,1,31,335000,3.5,360,425000,1,0,85
10,3,0,6,2,1,1,155000,5.375,360,315000,1,2,36
10,3,4,5,1,1,32,95000,3.94,240,325000,1,1,97
10,3,4,5,1,4,1,215000,5.125,360,205000,1,6,57
10,3,4,5,1,1,1,365000,4.949534551,360,450057.0659,1,1,171
10,3,4,5,1,1,31,385000,3.75,180,755000,1,3,62
10,3,4,5,2,1,1,215000,5.5,360,295000,1,2,70
10,3,2,5,1,1,1,425000,6.125,360,445000,1,0,109
10,3,4,5,1,1,31,75000,2.75,180,155000,1,3,37
10,3,4,5,2,1,1,315000,4.949534551,360,450057.0659,1,0,70
10,3,4,5,3,3,32,405000,4.875,360,495000,1,3,71
10,3,4,3,1,3,1,345000,3.25,360,335000,1,0,100
10,3,2,3,1,3,1,795000,4.949534551,360,450057.0659,1,1,125
10,2,0,7,4,2,1,225000,4.625,360,235000,1,5,125.2476928
10,3,0,6,1,1,32,165000,4.949534551,180,450057.0659,1,0,65
10,3,4,5,1,1,1,265000,5.25,360,355000,3,1,206
10,3,4,5,2,1,1,125000,4.949534551,360,450057.0659,1,1,55
2,3,4,5,1,2,1,255000,4.949534551,360,265000,1,6,61
10,3,4,5,1,1,32,235000,4.949534551,360,450057.0659,1,3,120
10,3,4,5,2,2,32,155000,4.42,325.5368732,265000,1,7,16
10,3,0,6,1,1,1,485000,4,360,605000,1,2,248
10,3,0,6,1,1,31,185000,6.625,360,255000,3,2,143
10,3,4,5,2,1,32,175000,4,360,225000,1,3,63
10,3,4,5,1,1,1,325000,5.75,360,405000,1,0,118
10,3,4,5,2,1,32,495000,6.25,360,615000,1,1,209
10,3,4,3,1,1,1,155000,7.375,360,175000,1,0,37
10,3,4,5,1,1,1,235000,4.75,360,265000,1,3,68
10,3,4,3,2,2,31,495000,3.75,360,515000,1,2,167
10,3,4,5,1,1,32,465000,3.125,360,885000,1,3,135
10,3,0,6,1,1,32,285000,4.949534551,360,450057.0659,1,4,62
10,3,0,6,3,1,1,365000,5.625,360,385000,1,3,85
10,3,2,5,1,3,1,555000,4.949534551,360,450057.0659,1,1,147
10,3,2,6,1,2,31,225000,4.949534551,360,450057.0659,1,2,42
10,3,4,5,1,1,1,275000,3.375,360,295000,1,0,55
10,3,4,5,1,1,2,95000,5.05,180,425000,1,0,232
10,3,4,5,1,1,31,285000,3.375,360,345000,1,1,181
10,3,0,6,1,2,1,445000,6.75,360,455000,1,1,131
10,3,0,7,4,3,1,245000,5.25,360,235000,1,5,125.2476928
10,3,4,5,1,1,1,345000,4.949534551,360,450057.0659,1,2,166
10,3,4,5,2,1,4,55000,5,240,455000,1,2,179
10,3,4,4,2,1,32,295000,3.5,360,415000,1,2,52
10,3,4,5,1,2,1,445000,3.25,360,465000,1,1,134
10,3,4,5,1,1,4,405000,4.949534551,180,450057.0659,1,7,207
10,3,0,6,3,1,32,305000,4.949534551,360,450057.0659,1,3,41
10,3,0,2,2,1,1,335000,3.99,180,485000,3,3,79
10,3,4,5,1,1,32,255000,7.5,360,445000,1,4,83
3,3,0,1,2,1,2,105000,4.949534551,120,755000,1,2,1300
10,3,2,5,1,1,1,95000,4.949534551,360,450057.0659,3,4,171
10,3,4,5,1,1,32,305000,4.949534551,360,450057.0659,1,4,92
10,3,2,5,1,1,31,215000,2.49,180,305000,1,0,139
10,3,0,6,3,1,1,265000,5.625,360,325000,1,0,100
10,3,0,6,1,1,1,255000,4.25,360,265000,1,0,66
10,3,4,5,1,1,2,65000,5.625,180,155000,1,2,88
10,3,4,5,1,1,1,545000,5.125,360,675000,1,0,164
10,3,4,5,2,1,1,565000,3.75,360,595000,1,3,123
10,3,4,5,1,1,32,795000,4.949534551,360,450057.0659,1,1,297
10,2,0,6,2,1,1,255000,4.949534551,240,450057.0659,1,3,164
10,3,4,5,2,2,1,125000,3.5,360,125000,1,2,28
9,3,0,6,3,1,1,355000,4.949534551,360,555000,3,1,125.2476928
4,3,4,5,1,1,32,335000,4.949534551,360,1505000,1,3,26
10,3,4,5,1,1,32,465000,3.875,360,595000,1,2,180
10,3,0,6,3,3,32,525000,4.949534551,360,450057.0659,1,2,72
10,3,4,5,1,2,32,215000,3.31,325.5368732,455000,1,7,28
10,3,4,5,1,1,1,245000,4,360,255000,1,2,75
10,3,2,5,2,2,1,55000,7,360,105000,1,1,21
3,3,2,5,1,2,32,255000,4.949534551,360,315000,1,2,41
10,3,4,5,2,1,1,305000,4.75,360,385000,1,0,72
10,3,0,7,4,1,1,625000,5.375,360,835000,1,5,125.2476928
10,3,4,5,1,1,1,325000,3.375,360,525000,1,1,96
10,3,0,7,4,1,1,135000,4.5,12,165000,3,5,125.2476928
10,3,4,5,1,1,32,35000,4.625,180,115000,3,3,55
10,3,4,5,2,2,1,215000,4.25,360,215000,1,0,43
10,3,0,6,1,1,1,205000,7.625,360,305000,1,0,134
10,3,4,5,2,1,1,365000,4.375,360,385000,1,1,86
10,3,4,5,1,1,1,325000,4.125,360,415000,1,2,110
10,3,2,5,2,2,1,195000,6.875,360,195000,1,0,72
3,3,2,5,2,1,1,245000,4.949534551,360,255000,1,0,72
10,3,4,2,1,1,1,265000,5,360,355000,1,2,58
10,3,4,5,1,1,1,285000,5.625,360,305000,1,1,73
10,3,4,5,1,1,1,385000,3.875,360,485000,1,3,457
10,3,3,6,1,1,1,245000,4.75,360,285000,1,1,288
10,3,0,6,3,1,4,245000,3,120,305000,1,3,125.2476928
3,3,4,2,1,1,31,145000,4.949534551,360,215000,3,0,42
10,3,4,5,1,2,1,445000,4.949534551,360,450057.0659,1,6,110
10,3,2,5,2,1,32,245000,3.75,360,515000,1,3,110
10,3,0,6,3,3,32,235000,3.75,360,265000,1,4,41
10,3,3,5,2,1,1,355000,4.949534551,360,450057.0659,1,1,183
10,3,4,5,2,1,1,175000,6.625,360,185000,1,6,62
10,3,4,5,1,3,31,115000,4.949534551,300,450057.0659,1,3,125.2476928
1,3,4,5,1,1,1,275000,4.949534551,84,395000,1,7,69
10,3,4,5,2,1,1,215000,7.5,360,285000,3,1,75
10,3,2,6,1,1,32,195000,4,360,295000,1,4,33
10,3,4,5,1,1,32,155000,3.125,360,255000,1,2,38
3,3,4,5,1,1,32,395000,4.949534551,360,575000,1,1,50
10,3,4,5,2,1,1,175000,5.5,360,565000,1,2,125.2476928
10,2,0,6,1,2,32,225000,3.75,360,285000,1,2,42
10,3,2,6,1,2,1,265000,6.25,360,275000,1,6,72
10,3,2,5,2,2,1,365000,4.949534551,360,450057.0659,1,1,121
10,3,4,5,1,1,1,275000,4.75,360,375000,3,2,127
10,3,4,5,2,1,1,345000,3.25,360,445000,1,0,165
10,3,0,6,2,1,31,55000,3.75,360,95000,3,1,82
10,2,0,6,1,2,1,355000,4.949534551,360,450057.0659,1,1,95
10,3,0,6,1,1,32,305000,4.949534551,336,450057.0659,1,1,85
10,3,2,5,1,1,1,325000,7.125,360,405000,1,1,91
10,3,4,5,2,1,1,245000,5.75,360,265000,1,0,54
1,3,0,6,3,1,31,55000,4.949534551,360,145000,1,3,30
10,3,4,5,2,2,1,135000,4.625,360,135000,1,1,35
1,3,4,1,2,1,2,35000,4.949534551,240,435000,1,4,42
10,3,4,5,1,1,32,245000,7.25,360,1355000,1,3,281
10,3,4,5,1,1,32,95000,3.9,120,245000,1,3,96
10,3,4,3,1,3,1,745000,4.949534551,360,450057.0659,1,1,85
10,3,4,5,2,1,31,105000,6.25,360,625000,1,1,173
10,3,4,5,1,2,1,105000,3.75,360,125000,1,1,50
10,3,0,6,1,1,1,355000,6.375,360,655000,1,1,136
10,3,4,5,1,1,1,455000,4.949534551,360,450057.0659,1,1,119
10,3,0,6,3,1,1,415000,4.949534551,360,450057.0659,1,1,103
10,3,4,3,1,3,32,105000,6.25,360,115000,1,2,80
10,3,4,5,1,1,1,5000,4.949534551,60,125000,1,0,45
10,3,4,5,1,1,1,405000,3.125,360,455000,1,0,120
10,3,0,7,4,1,1,285000,6.375,360,295000,1,5,125.2476928
10,3,3,5,1,1,1,395000,6.875,360,415000,1,0,144
10,3,4,2,2,1,32,195000,4.949534551,348,450057.0659,1,0,55
10,3,0,6,1,1,32,85000,8,240,655000,1,1,191
10,3,4,5,1,1,1,245000,4.875,360,305000,1,0,75
10,3,4,5,1,1,1,805000,5.99,360,945000,1,0,286
10,3,2,5,1,2,1,465000,4,360,475000,1,0,106
3,3,0,6,1,1,31,105000,4.949534551,180,355000,1,2,56
10,3,0,7,4,1,1,735000,3.5,360,915000,2,5,125.2476928
10,3,4,5,3,1,32,105000,4.949534551,360,450057.0659,1,5,36
10,3,4,5,2,1,31,175000,1.99,120,785000,1,4,104
4,3,4,5,2,1,1,295000,4.949534551,360,405000,3,7,0
4,3,4,5,2,1,1,125000,4.949534551,360,450057.0659,1,2,94
10,3,4,5,2,1,2,85000,3,180,255000,1,3,100
10,3,0,3,2,2,1,215000,4.949534551,360,450057.0659,1,1,50
10,3,2,5,1,1,1,155000,5.75,360,175000,1,0,36
3,2,4,3,1,1,1,65000,4.949534551,240,65000,1,6,44
6,3,2,5,1,1,32,95000,4.949534551,360,225000,1,2,70
10,3,2,5,1,1,1,105000,5.5,360,125000,1,1,70
10,3,4,5,2,1,31,175000,6,360,305000,1,1,89
10,3,0,6,3,3,1,515000,3.375,360,515000,1,0,124
10,3,4,5,1,2,32,215000,4.949534551,360,450057.0659,1,3,56
10,3,0,6,1,2,1,185000,6.5,360,195000,1,1,38
10,3,4,5,1,1,1,125000,3.625,360,155000,1,1,35
10,3,4,3,2,2,1,295000,5.25,360,305000,1,2,64
10,3,4,5,1,4,1,135000,3.125,360,155000,1,6,45
10,3,0,7,4,2,1,275000,6.75,360,275000,1,5,125.2476928
10,3,4,5,1,1,1,245000,6,360,265000,1,0,98
10,3,0,6,3,1,32,215000,4.949534551,360,450057.0659,1,5,126
10,2,4,5,1,2,1,285000,6.125,360,295000,1,2,92
10,3,3,5,2,1,32,295000,4.949534551,360,450057.0659,1,6,136
10,3,4,6,2,1,31,545000,3.25,360,925000,1,2,205
10,3,0,7,4,1,1,345000,5.875,360,425000,1,5,125.2476928
10,3,3,4,1,1,2,35000,3.75,300,785000,1,2,127
10,3,4,3,1,1,1,85000,6.875,180,115000,1,0,67
10,3,4,3,1,2,1,265000,5.5,360,265000,1,0,100
10,3,4,5,2,2,1,125000,4.25,360,125000,1,0,36
10,3,4,5,1,1,1,185000,4.949534551,240,450057.0659,1,1,78
10,3,4,5,2,1,1,265000,5.125,360,275000,1,1,93
10,3,4,3,2,2,1,125000,5.25,360,135000,1,0,33
10,3,4,3,1,1,32,65000,4.949534551,360,450057.0659,1,3,36
10,3,2,5,2,1,1,135000,4.25,360,155000,1,6,32
10,3,0,6,4,2,1,595000,4.875,360,625000,1,0,144
10,3,4,5,2,2,1,395000,3.625,360,405000,1,0,73
10,3,0,7,4,3,1,415000,6.125,360,405000,1,5,125.2476928
10,3,4,5,1,1,32,525000,4.949534551,360,450057.0659,1,2,195
10,3,4,6,1,1,32,455000,4.949534551,360,450057.0659,1,7,157
10,3,4,5,1,1,32,305000,6.375,360,515000,1,3,140
10,3,0,6,3,1,1,225000,6.5,360,465000,1,0,107
3,3,4,5,1,1,32,285000,4.949534551,360,315000,1,2,106
4,3,2,5,1,2,1,485000,4.949534551,360,475000,1,2,93
10,3,4,5,1,1,31,155000,3.125,180,285000,3,2,177
10,3,4,22,1,1,31,755000,4.949534551,180,450057.0659,1,3,319
10,3,4,5,2,1,4,55000,4.949534551,300,450057.0659,1,2,75
7,3,0,5,1,1,4,455000,4.949534551,360,845000,1,2,259
4,3,2,6,1,1,1,545000,4.949534551,360,775000,1,2,245
10,2,4,5,1,1,32,155000,4.125,240,285000,1,3,50
10,3,2,5,2,1,1,305000,6.99,360,315000,1,0,85
10,3,4,5,1,2,1,115000,5.75,360,125000,1,6,75
10,3,4,5,1,1,1,495000,4.949534551,360,450057.0659,1,1,133
10,3,4,5,1,1,1,715000,5.625,360,755000,1,1,201
10,3,4,5,2,2,1,395000,6.25,360,405000,1,1,106
10,3,4,2,2,1,4,255000,5.49,300,1015000,1,1,142
10,3,0,5,3,2,32,155000,4.949534551,360,450057.0659,1,7,72
3,3,4,5,1,1,32,135000,4.949534551,360,325000,1,4,120
10,3,4,5,1,2,1,465000,6.625,360,475000,1,0,122
10,3,0,7,4,4,1,205000,7.5,360,205000,1,5,125.2476928
10,3,4,5,2,1,1,285000,4.949534551,360,450057.0659,1,0,117
10,3,4,5,2,1,1,235000,7.49,360,295000,1,4,91
10,3,4,2,1,1,32,485000,3.875,360,585000,1,1,90
10,3,4,2,1,1,32,505000,4.949534551,360,450057.0659,1,2,122
10,3,4,2,1,1,1,405000,4.625,360,565000,1,0,193
10,3,4,5,2,2,1,155000,5.25,360,155000,1,0,81
7,3,2,6,1,3,32,165000,4.949534551,360,245000,1,4,32
10,2,4,3,1,2,1,195000,6.75,372,205000,1,0,45
10,3,0,6,3,1,1,1585000,4.75,360,1985000,1,4,203
10,3,0,6,3,1,31,445000,4.949534551,360,450057.0659,3,2,342
10,3,2,5,2,1,31,575000,5.75,360,1505000,3,0,200
10,3,0,5,1,1,1,95000,3.75,60,115000,3,1,49
9,3,4,5,1,1,2,35000,4.949534551,60,425000,1,4,100
10,3,4,5,1,2,32,245000,4.375,360,355000,1,2,99
10,3,4,5,2,1,31,25000,5,120,415000,1,2,169
10,3,4,5,1,1,2,35000,6.25,120,445000,1,0,168
10,3,4,6,2,1,32,275000,6.125,360,425000,1,7,102
10,3,4,3,2,2,1,195000,3.625,360,195000,1,1,35
10,3,4,5,1,1,1,245000,5.625,360,325000,1,2,78
10,3,4,5,1,1,1,305000,4.625,360,505000,1,3,128
10,3,4,5,2,1,1,345000,4.949534551,360,450057.0659,1,1,70
10,3,0,6,1,1,32,255000,5,360,485000,1,3,62
10,3,4,5,2,1,32,295000,6.875,360,395000,1,0,132
10,2,4,5,1,1,1,75000,5.25,180,85000,1,7,66
10,3,4,6,3,1,32,215000,4.949534551,360,450057.0659,1,4,43
10,3,4,5,1,1,1,165000,6.25,360,325000,1,2,108
10,3,4,5,2,1,1,495000,4.949534551,360,450057.0659,1,1,325
10,2,2,5,1,2,32,155000,4.949534551,360,450057.0659,1,3,29
10,3,4,5,2,1,1,685000,4.625,360,925000,1,0,167
10,3,2,5,2,2,32,235000,3.5,360,465000,1,1,41
10,3,4,5,1,1,1,285000,3.875,360,355000,1,0,55
10,3,2,5,1,3,1,245000,6.125,360,235000,1,0,101
10,3,4,5,1,2,32,285000,3.25,360,415000,1,0,56
10,3,4,5,1,1,32,565000,3.625,360,795000,1,1,107
10,3,4,5,1,1,32,265000,3.49,360,325000,1,2,69
10,3,4,5,1,1,31,175000,5.625,360,375000,1,1,65
10,3,4,5,1,1,32,135000,6.375,360,205000,1,4,76
10,3,4,3,2,2,1,445000,6,360,455000,1,3,90
10,3,0,6,1,1,1,555000,4.949534551,360,450057.0659,1,0,123
10,3,0,6,3,2,32,155000,4.949534551,360,450057.0659,1,3,125.2476928
10,2,2,5,2,2,1,275000,3.625,360,285000,1,1,64
10,3,4,5,1,1,1,225000,4.125,360,245000,1,0,82
10,3,4,3,1,2,1,265000,5.625,360,275000,1,2,128
10,3,2,5,1,1,1,15000,4.949534551,360,450057.0659,1,0,135
10,3,0,6,3,1,1,225000,3.875,360,265000,1,0,278
1,3,4,3,2,1,31,155000,4.949534551,360,185000,1,0,84
10,3,4,5,2,1,1,375000,4.875,360,445000,3,1,299
10,3,4,5,1,2,1,175000,3.75,360,175000,1,6,49
10,3,4,5,1,2,1,315000,4.949534551,360,450057.0659,1,1,63
10,3,4,5,1,1,32,215000,4.5,60,265000,3,2,274
10,3,4,5,2,1,1,225000,3.375,360,235000,1,2,64
10,3,4,5,2,2,1,385000,6.125,360,395000,1,0,170
10,3,0,6,1,1,1,125000,6.125,360,155000,1,3,34
10,3,2,5,2,1,2,105000,3.5,300,1455000,1,3,196
10,3,4,3,1,1,1,185000,5.25,360,195000,1,0,70
10,3,4,5,1,1,1,535000,4.125,360,665000,1,0,161
10,3,4,5,1,1,2,155000,5.15,180,485000,1,2,177
10,3,4,5,1,3,1,335000,5.625,360,325000,1,2,139
1,3,2,5,2,1,1,695000,4.949534551,360,725000,1,0,115
10,3,4,5,1,1,32,175000,3.375,360,255000,1,0,84
10,3,4,5,1,1,32,995000,6.875,360,1375000,1,4,460
10,3,4,2,1,2,1,365000,5.25,360,405000,1,3,101
10,3,4,5,1,1,1,535000,6.125,360,705000,3,2,247
10,3,4,3,2,1,1,495000,5,180,655000,2,3,419
10,3,2,5,2,1,31,75000,4.949534551,180,450057.0659,1,3,33
10,3,4,2,1,1,1,1005000,3.25,360,1255000,1,3,291
10,3,4,5,2,1,1,195000,7.125,360,245000,1,2,146
10,3,2,5,1,1,1,205000,4.875,360,215000,1,6,63
3,3,2,5,1,2,32,135000,4.949534551,360,245000,1,1,40
10,3,3,5,2,1,1,565000,5.125,360,665000,1,1,190
10,3,2,5,2,1,1,145000,5.5,360,175000,1,1,39
10,3,4,5,2,1,4,35000,4.949534551,300,450057.0659,1,3,67
10,3,4,5,2,1,31,145000,4.75,120,415000,1,3,167
10,3,4,5,2,1,32,305000,4.875,360,485000,1,4,128
10,3,0,7,4,2,32,345000,5.5,360,435000,1,5,125.2476928
10,3,0,6,2,1,1,195000,7,360,205000,1,1,75
10,3,4,5,1,1,2,35000,5.625,72,165000,1,0,104
10,3,0,6,2,1,2,5000,7,60,450057.0659,1,1,45
10,3,4,5,1,3,1,425000,4.875,360,425000,1,2,146
10,3,4,5,1,1,1,135000,6.125,360,145000,1,1,53
10,3,4,5,1,1,32,575000,6.625,360,725000,1,2,143
10,3,4,5,2,1,1,495000,3.5,360,615000,1,3,86
4,3,0,6,3,1,32,255000,4.949534551,360,475000,1,1,47
10,3,4,2,2,1,1,405000,3.875,180,1005000,1,2,461
10,3,4,5,1,1,1,5000,4.949534551,360,225000,1,3,74
10,3,0,7,4,3,1,215000,6.75,300,235000,1,5,125.2476928
10,2,2,5,1,1,31,205000,2.875,360,345000,1,1,89
10,3,4,5,1,2,1,185000,3.99,360,185000,1,2,85
9,3,4,5,1,1,32,375000,4.949534551,360,465000,1,2,84
10,3,4,5,2,2,1,215000,6.25,360,225000,1,0,149
10,3,4,5,3,1,32,255000,4.949534551,360,450057.0659,1,7,80
10,3,4,5,1,2,1,395000,5.125,360,405000,1,0,125
3,3,4,5,3,2,32,55000,4.949534551,360,325000,1,4,29
10,3,4,5,1,1,1,445000,3.75,360,1045000,2,2,176
10,3,4,5,1,1,32,225000,4.949534551,360,450057.0659,1,0,46
10,3,4,5,2,1,32,265000,4.125,360,325000,1,1,120
10,3,0,6,2,1,1,235000,3.875,360,1205000,1,4,101
10,3,4,5,1,1,1,605000,4.75,360,765000,1,0,174
10,3,4,5,1,1,1,335000,4.949534551,360,450057.0659,1,0,79
10,3,4,5,2,1,1,135000,8.125,360,145000,1,0,42
10,3,4,5,2,1,4,105000,3.5,180,525000,1,3,168
10,3,4,5,1,1,32,735000,4.949534551,360,450057.0659,1,2,182
10,3,2,6,1,1,32,265000,3.375,360,375000,1,2,113
10,3,4,5,1,1,1,405000,2.25,180,505000,2,2,206
10,3,4,5,2,1,1,135000,4.949534551,360,450057.0659,1,1,105
10,2,2,5,1,1,1,365000,8.25,360,545000,1,1,79
10,3,4,2,1,1,1,165000,5.625,360,225000,3,1,334
10,3,2,5,2,1,1,15000,1,360,415000,1,2,80
10,3,0,6,3,3,32,335000,4.949534551,360,450057.0659,1,1,90
10,3,4,5,1,2,32,235000,4.949534551,360,450057.0659,1,4,37
10,3,4,5,1,3,1,585000,3.875,360,575000,1,0,181
10,3,4,5,2,1,1,185000,7.625,360,235000,3,1,210
10,3,0,6,1,2,32,265000,5.75,360,335000,1,1,102
10,3,4,5,2,1,1,355000,3.75,360,475000,3,1,132
10,3,4,5,2,1,1,165000,4.875,360,215000,1,3,72
10,3,0,6,3,2,1,225000,5.125,360,235000,1,1,39
10,3,4,5,2,2,32,315000,3.75,360,385000,1,0,124
10,3,4,5,2,1,1,185000,3.99,360,195000,1,1,64
1,3,4,5,1,1,32,155000,4.949534551,300,185000,1,4,22
10,3,4,5,1,1,1,255000,3.375,360,275000,1,1,84
10,3,4,5,2,1,1,195000,3.5,360,225000,2,0,115
10,3,4,5,1,1,1,245000,4.949534551,360,450057.0659,1,3,105
10,3,4,5,1,1,1,585000,5,360,625000,1,4,201
3,3,4,5,2,1,32,125000,4.949534551,120,165000,1,3,44
10,3,4,5,2,1,1,405000,4.949534551,360,450057.0659,1,0,172
10,3,0,5,1,1,1,605000,5.125,360,1205000,1,4,102
10,3,4,5,2,1,32,195000,6,240,415000,1,3,154
10,3,4,3,2,3,1,225000,3.875,360,215000,1,6,58
10,3,4,3,2,1,32,55000,4.949534551,180,450057.0659,1,4,94
10,3,4,5,2,1,32,205000,4.25,360,345000,1,2,185
10,3,2,5,2,1,1,405000,6.25,360,425000,1,1,115
10,3,0,6,2,1,1,345000,3.625,360,435000,1,0,62
10,3,4,5,2,1,1,235000,4.949534551,360,450057.0659,1,0,92
10,3,4,5,1,1,1,315000,3.875,360,325000,1,1,96
10,3,4,5,1,1,2,225000,4.949534551,360,450057.0659,1,1,59
10,3,4,3,2,1,32,125000,4.949534551,360,450057.0659,3,2,130
10,3,4,5,1,2,4,15000,6.66,325.5368732,265000,1,3,29
10,3,2,6,2,2,1,355000,4.949534551,360,450057.0659,1,1,64
10,2,4,5,1,3,1,185000,7.25,360,185000,1,1,49
10,3,4,5,2,2,1,245000,4.949534551,360,450057.0659,1,2,59
3,3,4,5,1,1,1,245000,4.949534551,360,255000,1,6,40
10,3,0,6,3,1,1,1105000,5,360,1575000,1,1,332
10,3,4,5,1,2,1,375000,3.875,360,385000,1,1,147
10,3,4,5,2,1,1,485000,4.125,360,605000,1,0,100
10,3,4,5,1,1,1,495000,4.875,360,555000,1,2,194
10,3,4,5,1,3,1,385000,4.5,360,375000,1,0,137
10,3,4,5,1,1,32,245000,4.949534551,360,450057.0659,1,1,73
10,3,4,5,1,1,1,505000,3.875,360,635000,1,1,115
10,3,2,6,2,1,32,405000,4.375,360,505000,1,1,171
4,3,4,3,1,2,31,125000,4.949534551,360,125000,1,2,51
10,3,4,5,1,1,1,545000,5.375,360,575000,1,0,215
10,3,4,5,1,1,32,345000,4,360,475000,1,1,192
10,3,0,6,1,2,1,315000,5.25,360,325000,1,0,63
10,3,4,5,2,1,1,185000,4.949534551,180,450057.0659,1,4,163
10,3,4,5,1,1,1,265000,5.5,360,285000,1,2,105
1,3,4,5,3,1,32,505000,4.949534551,360,925000,1,7,36
10,3,4,5,1,1,1,395000,5,360,465000,1,0,138
10,3,2,5,1,1,2,75000,3.98,300,1335000,1,3,246
3,3,2,5,2,1,1,245000,4.949534551,360,275000,1,6,100
10,3,2,5,1,1,1,55000,7.15,360,65000,3,1,63
10,3,4,5,2,1,1,295000,5.75,360,505000,1,1,115
10,3,4,5,2,1,1,235000,5,360,245000,1,0,129
10,3,4,5,1,2,1,115000,3.25,360,115000,1,1,52
10,3,4,3,1,2,31,225000,4.949534551,360,450057.0659,1,0,66
10,3,0,6,1,1,32,155000,4.125,180,355000,3,2,98
10,3,4,5,2,1,31,445000,5.999,360,1265000,1,0,113
10,3,0,7,4,1,1,365000,6.99,360,515000,1,5,125.2476928
10,3,0,7,4,2,1,405000,4.625,360,405000,1,5,125.2476928
10,3,0,6,3,1,1,535000,4.949534551,360,450057.0659,1,0,195
10,3,4,3,3,1,32,115000,4.949534551,360,450057.0659,1,4,42
10,3,4,5,2,1,4,405000,0.99,360,655000,1,2,276
10,3,0,6,3,1,32,135000,4.949534551,325.5368732,450057.0659,1,3,21
10,3,0,6,1,1,1,295000,6.625,360,325000,1,1,169
10,3,4,5,1,1,1,235000,3.25,360,305000,1,4,81
10,3,4,5,2,1,4,25000,4.75,120,175000,1,4,24
3,3,0,6,1,3,32,245000,4.949534551,360,305000,1,4,86
10,3,4,5,1,1,32,355000,3.99,360,525000,1,2,143
10,3,4,5,2,1,1,235000,4.949534551,360,450057.0659,1,1,49
10,3,4,3,2,1,1,315000,4.949534551,360,450057.0659,1,1,96
10,3,4,5,2,1,31,65000,2.99,60,325000,1,2,95
10,2,4,5,2,1,1,155000,4.949534551,360,450057.0659,1,0,18
10,3,4,5,1,3,1,835000,4,360,915000,1,1,271
10,3,4,3,2,1,1,385000,3.25,360,405000,1,1,195
10,3,2,5,2,1,1,425000,4.949534551,360,450057.0659,1,0,79
10,3,4,5,2,1,32,265000,5.25,360,335000,1,1,174
10,3,4,2,1,1,32,385000,4.949534551,360,450057.0659,1,3,61
9,3,4,5,2,1,32,145000,4.949534551,360,225000,1,2,68
10,3,2,5,1,1,1,255000,5.875,360,265000,1,0,71
10,3,4,5,2,1,32,1255000,4.949534551,325.5368732,450057.0659,1,7,30
1,3,0,5,3,1,32,35000,4.949534551,360,775000,1,7,19
1,3,0,6,3,1,4,25000,4.949534551,120,215000,1,2,96
10,3,0,5,1,1,4,405000,5,180,1205000,1,4,68
10,3,4,5,2,2,1,245000,5.5,360,245000,1,1,93
10,3,4,5,1,1,32,165000,4.7,360,605000,1,1,474
10,3,4,5,2,1,1,255000,4.25,180,685000,2,1,302
10,3,4,6,1,1,32,245000,4.949534551,360,450057.0659,1,0,68
10,3,3,2,2,1,1,465000,5.99,360,545000,1,0,217
1,3,4,5,1,1,32,215000,4.949534551,360,285000,2,2,81
10,3,4,3,1,1,1,375000,4.75,360,475000,1,1,148
10,3,0,7,4,2,1,275000,7.25,360,275000,1,5,125.2476928
10,3,4,5,1,1,32,305000,4.949534551,180,450057.0659,2,7,162
10,3,0,7,4,2,1,455000,5.5,360,465000,1,5,125.2476928
10,3,0,6,1,2,32,525000,7.25,360,655000,1,2,286
10,3,4,5,1,1,1,335000,7.125,360,365000,1,1,115
10,3,4,5,1,1,1,165000,6.125,360,215000,3,4,168
10,3,4,5,2,1,32,155000,5.125,360,515000,1,4,67
10,3,2,6,2,1,1,175000,2.875,180,345000,1,0,58
